"id","user","arz","size","size2","atleast","price","status","created_at","updated_at"
"33746","2161","2","0.54","0","0.18","19000","1","2021-08-25 09:08:46","2021-08-25 09:08:46"
"33747","2595","0","1.06","0","0.265","10500000","1","2021-09-29 09:09:46","2021-09-29 09:09:46"
"33748","2972","1","0.96","0.24","0.24","5250000","1","2021-12-27 09:12:46","2021-12-27 09:12:46"
"33749","2086","7","137","31.333333333333","45.666666666667","525","1","2021-08-31 09:08:46","2021-08-31 09:08:46"
"33750","2975","4","663","114.4","132.6","114000","1","2022-01-12 09:01:46","2022-01-12 09:01:46"
"33751","3047","8","148","26.666666666667","49.333333333333","7350","1","2021-12-29 09:12:46","2021-12-29 09:12:46"
"33752","2908","0","0.77","0","0.154","10500000","1","2021-10-25 09:10:46","2021-10-25 09:10:46"
"33753","2864","3","611","11.5","152.75","420000","1","2022-02-28 09:02:46","2022-02-28 09:02:46"
"33754","2093","1","0.74","0","0.185","4750000","1","2021-12-03 09:12:46","2021-12-03 09:12:46"
"33755","2807","3","136","17.6","27.2","380000","1","2022-02-26 09:02:46","2022-02-26 09:02:46"
"33756","2564","9","13","2.6666666666667","4.3333333333333","21000","1","2022-02-16 09:02:46","2022-02-16 09:02:46"
"33757","2118","2","0.84","0.336","0.168","21000","1","2022-02-07 09:02:46","2022-02-07 09:02:46"
"33758","2394","1","0.43","0","0.215","5250000","1","2022-03-05 09:03:46","2022-03-05 09:03:46"
"33759","2231","5","369","78.75","92.25","1050","1","2021-09-29 09:09:46","2021-09-29 09:09:46"
"33760","2801","0","0.48","0.12","0.12","10500000","1","2022-02-18 09:02:46","2022-02-18 09:02:46"
"33761","3048","1","0.56","0.37333333333333","0.18666666666667","5250000","1","2021-12-13 09:12:46","2021-12-13 09:12:46"
"33762","2432","9","756","130","252","19000","1","2022-02-24 09:02:46","2022-02-24 09:02:46"
"33763","2679","8","483","17.25","120.75","7350","1","2022-03-09 09:03:46","2022-03-09 09:03:46"
"33764","2860","1","0.22","0.073333333333337","0.073333333333333","5250000","1","2021-10-25 09:10:46","2021-10-25 09:10:46"
"33765","2372","8","802","104.66666666667","267.33333333333","7350","1","2021-10-02 09:10:46","2021-10-02 09:10:46"
"33766","2526","8","757","19.2","151.4","7350","1","2021-12-21 09:12:46","2021-12-21 09:12:46"
"33767","2429","5","608","67","152","1050","1","2022-01-23 09:01:46","2022-01-23 09:01:46"
"33768","2210","4","5","0.25","1.25","126000","1","2021-11-27 09:11:46","2021-11-27 09:11:46"
"33769","2398","7","838","216","419","525","1","2021-10-27 09:10:46","2021-10-27 09:10:46"
"33770","2819","5","17","2.5","4.25","1050","1","2021-09-06 09:09:46","2021-09-06 09:09:46"
"33771","2140","4","732","56","244","126000","1","2021-12-02 09:12:46","2021-12-02 09:12:46"
"33772","2877","3","543","303.25","135.75","420000","1","2021-11-22 09:11:46","2021-11-22 09:11:46"
"33773","2609","8","379","47.66666666667","126.33333333333","6650","1","2021-11-03 09:11:46","2021-11-03 09:11:46"
"33774","2790","3","417","35","139","420000","1","2022-01-02 09:01:46","2022-01-02 09:01:46"
"33775","3021","3","549","19","183","420000","1","2022-02-10 09:02:46","2022-02-10 09:02:46"
"33776","2895","2","0.19","0","0.038","19000","1","2021-12-03 09:12:46","2021-12-03 09:12:46"
"33777","2072","8","58","7.333333333334","19.333333333333","6650","1","2022-02-12 09:02:46","2022-02-12 09:02:46"
"33778","2650","8","73","7.5","18.25","7350","1","2021-12-13 09:12:46","2021-12-13 09:12:46"
"33779","2835","0","0.18","0.108","0.036","10500000","1","2022-01-18 09:01:46","2022-01-18 09:01:46"
"33780","2443","8","568","95.2","113.6","7350","1","2022-01-07 09:01:46","2022-01-07 09:01:46"
"33781","2935","0","0.36","0.216","0.072","10500000","1","2021-11-13 09:11:46","2021-11-13 09:11:46"
"33782","2509","2","0.9","0.675","0.225","21000","1","2021-10-28 09:10:46","2021-10-28 09:10:46"
"33783","2835","0","0.92","0","0.46","10500000","1","2022-02-27 09:02:46","2022-02-27 09:02:46"
"33784","2551","2","0.22","0","0.055","21000","1","2021-08-31 09:08:46","2021-08-31 09:08:46"
"33785","2113","4","384","171","192","126000","1","2021-11-02 09:11:46","2021-11-02 09:11:46"
"33786","2528","6","799","82.4","159.8","105","1","2022-01-02 09:01:46","2022-01-02 09:01:46"
"33787","2377","2","0.3","0","0.15","21000","1","2022-03-03 09:03:46","2022-03-03 09:03:46"
"33788","2938","3","537","33.25","134.25","420000","1","2021-12-16 09:12:46","2021-12-16 09:12:46"
"33789","2153","9","978","171","489","19000","1","2021-12-04 09:12:46","2021-12-04 09:12:46"
"33790","2233","8","720","243","180","7350","1","2022-01-12 09:01:46","2022-01-12 09:01:46"
"33791","2708","3","392","184","196","420000","1","2021-12-11 09:12:46","2021-12-11 09:12:46"
"33792","2782","2","0.26","0.17333333333333","0.086666666666667","21000","1","2021-12-10 09:12:46","2021-12-10 09:12:46"
"33793","2797","3","495","5.5","123.75","380000","1","2021-08-28 09:08:46","2021-08-28 09:08:46"
"33794","2190","0","0.45","0","0.09","10500000","1","2022-02-05 09:02:46","2022-02-05 09:02:46"
"33795","2990","1","0.99","0","0.495","5250000","1","2021-08-28 09:08:46","2021-08-28 09:08:46"
"33796","2367","9","424","9.33333333334","141.33333333333","21000","1","2022-02-05 09:02:46","2022-02-05 09:02:46"
"33797","2136","7","314","1.66666666666","104.66666666667","525","1","2022-02-28 09:02:46","2022-02-28 09:02:46"
"33798","2743","1","0.52","0.0000000000000099920072216264","0.17333333333333","5250000","1","2022-02-14 09:02:46","2022-02-14 09:02:46"
"33799","2801","3","710","5","142","420000","1","2021-10-26 09:10:46","2021-10-26 09:10:46"
"33800","2591","9","86","30","43","21000","1","2022-01-07 09:01:46","2022-01-07 09:01:46"
"33801","2302","8","974","50.4","194.8","6650","1","2021-10-01 09:10:46","2021-10-01 09:10:46"
"33802","2295","6","395","152.5","197.5","95","1","2022-01-12 09:01:46","2022-01-12 09:01:46"
"33803","2369","7","248","0","124","525","1","2021-09-02 09:09:46","2021-09-02 09:09:46"
"33804","2960","5","98","9","24.5","1050","1","2021-10-18 09:10:46","2021-10-18 09:10:46"
"33805","2361","2","0.24","0.096","0.048","19000","1","2021-09-02 09:09:46","2021-09-02 09:09:46"
"33806","2390","9","833","1.66666666666","277.66666666667","19000","1","2021-09-09 09:09:46","2021-09-09 09:09:46"
"33807","2275","2","1.08","0","0.36","21000","1","2021-12-27 09:12:46","2021-12-27 09:12:46"
"33808","2172","7","461","61.5","230.5","525","1","2021-10-17 09:10:46","2021-10-17 09:10:46"
"33809","2840","6","753","77.4","150.6","95","1","2021-12-07 09:12:46","2021-12-07 09:12:46"
"33810","2495","0","0.31","0","0.155","10500000","1","2021-11-04 09:11:46","2021-11-04 09:11:46"
"33811","2071","3","808","118.33333333334","269.33333333333","380000","1","2021-11-05 09:11:46","2021-11-05 09:11:46"
"33812","2328","3","643","3.5","160.75","380000","1","2021-08-31 09:08:46","2021-08-31 09:08:46"
"33813","2372","1","0.91","0","0.455","4750000","1","2022-03-03 09:03:46","2022-03-03 09:03:46"
"33814","2322","9","433","105.5","108.25","21000","1","2022-03-07 09:03:46","2022-03-07 09:03:46"
"33815","2269","6","568","51.8","113.6","105","1","2021-11-28 09:11:46","2021-11-28 09:11:46"
"33816","2974","9","205","18.75","51.25","21000","1","2022-01-08 09:01:46","2022-01-08 09:01:46"
"33817","2129","7","519","44.5","129.75","525","1","2022-02-05 09:02:46","2022-02-05 09:02:46"
"33818","2099","0","0.44","0","0.22","9500000","1","2022-02-03 09:02:46","2022-02-03 09:02:46"
"33819","2223","8","148","11.4","29.6","7350","1","2022-01-05 09:01:46","2022-01-05 09:01:46"
"33820","2841","4","69","11.2","13.8","126000","1","2021-10-22 09:10:46","2021-10-22 09:10:46"
"33821","2882","5","940","72","235","1050","1","2022-03-07 09:03:46","2022-03-07 09:03:46"
"33822","2584","0","0.18","0","0.09","9500000","1","2022-02-06 09:02:46","2022-02-06 09:02:46"
"33823","2372","5","786","193","393","1050","1","2021-10-12 09:10:46","2021-10-12 09:10:46"
"33824","2543","1","0.17","0","0.0425","5250000","1","2021-10-11 09:10:46","2021-10-11 09:10:46"
"33825","2569","8","987","133","329","7350","1","2021-09-08 09:09:46","2021-09-08 09:09:46"
"33826","2591","7","914","93.66666666666","304.66666666667","475","1","2021-09-09 09:09:46","2021-09-09 09:09:46"
"33827","2981","8","992","425","496","6650","1","2022-01-21 09:01:46","2022-01-21 09:01:46"
"33828","2131","9","217","91.5","108.5","19000","1","2021-12-25 09:12:46","2021-12-25 09:12:46"
"33829","2404","1","0.76","0.0000000000000099920072216264","0.25333333333333","4750000","1","2021-11-25 09:11:46","2021-11-25 09:11:46"
"33830","2932","9","380","56","190","19000","1","2022-01-12 09:01:46","2022-01-12 09:01:46"
"33831","2819","8","455","87","91","7350","1","2021-12-22 09:12:46","2021-12-22 09:12:46"
"33832","3031","4","485","20.5","121.25","126000","1","2022-01-08 09:01:46","2022-01-08 09:01:46"
"33833","2500","9","493","108.66666666667","164.33333333333","21000","1","2022-02-14 09:02:46","2022-02-14 09:02:46"
"33834","2799","2","0.43","0","0.215","21000","1","2021-12-23 09:12:46","2021-12-23 09:12:46"
"33835","2880","1","0.58","0","0.29","4750000","1","2021-12-08 09:12:46","2021-12-08 09:12:46"
"33836","3007","6","912","42.8","182.4","105","1","2022-01-25 09:01:46","2022-01-25 09:01:46"
"33837","2760","5","522","66","174","1050","1","2022-02-16 09:02:46","2022-02-16 09:02:46"
"33838","2447","6","530","255","265","105","1","2021-10-22 09:10:46","2021-10-22 09:10:46"
"33839","2627","8","304","63","152","7350","1","2022-01-02 09:01:46","2022-01-02 09:01:46"
"33840","2561","4","992","62.66666666666","330.66666666667","126000","1","2021-09-08 09:09:46","2021-09-08 09:09:46"
"33841","2558","1","0.31","0","0.155","5250000","1","2021-10-05 09:10:46","2021-10-05 09:10:46"
"33842","2987","2","0.28","0","0.056","19000","1","2021-09-27 09:09:46","2021-09-27 09:09:46"
"33843","2429","7","253","43.75","63.25","525","1","2021-12-25 09:12:46","2021-12-25 09:12:46"
"33844","2695","4","104","15","26","126000","1","2021-09-07 09:09:46","2021-09-07 09:09:46"
"33845","2273","6","734","293","367","95","1","2021-10-11 09:10:46","2021-10-11 09:10:46"
"33846","2762","2","0.31","0.0000000000000099920072216264","0.10333333333333","21000","1","2021-12-12 09:12:46","2021-12-12 09:12:46"
"33847","2622","9","123","2.5","30.75","19000","1","2021-09-24 09:09:46","2021-09-24 09:09:46"
"33848","2226","6","816","170","408","95","1","2021-10-23 09:10:46","2021-10-23 09:10:46"
"33849","2794","2","0.97","0","0.194","21000","1","2021-10-16 09:10:46","2021-10-16 09:10:46"
"33850","2996","1","1.03","0.618","0.206","5250000","1","2021-09-15 09:09:46","2021-09-15 09:09:46"
"33851","2310","1","0.63","0","0.1575","5250000","1","2021-12-12 09:12:46","2021-12-12 09:12:46"
"33852","2623","2","0.39","0","0.0975","21000","1","2021-11-26 09:11:46","2021-11-26 09:11:46"
"33853","2303","8","10","2","5","7350","1","2021-09-05 09:09:46","2021-09-05 09:09:46"
"33854","2907","4","381","111","127","126000","1","2022-03-03 09:03:46","2022-03-03 09:03:46"
"33855","2640","2","0.92","0","0.184","19000","1","2021-09-14 09:09:46","2021-09-14 09:09:46"
"33856","2235","3","835","290.5","417.5","420000","1","2022-01-09 09:01:46","2022-01-09 09:01:46"
"33857","2731","9","398","10","199","19000","1","2022-03-08 09:03:46","2022-03-08 09:03:46"
"33858","2779","4","989","333.5","494.5","126000","1","2021-11-23 09:11:46","2021-11-23 09:11:46"
"33859","2143","8","87","3.25","21.75","6650","1","2021-10-12 09:10:46","2021-10-12 09:10:46"
"33860","2541","0","0.43","0","0.1075","9500000","1","2022-01-17 09:01:46","2022-01-17 09:01:46"
"33861","2230","5","971","225.5","242.75","1050","1","2022-02-18 09:02:46","2022-02-18 09:02:46"
"33862","2912","6","417","71.6","83.4","105","1","2021-10-21 09:10:46","2021-10-21 09:10:46"
"33863","2472","1","0.69","0","0.1725","5250000","1","2021-12-18 09:12:46","2021-12-18 09:12:46"
"33864","2151","4","756","43","189","126000","1","2021-12-27 09:12:46","2021-12-27 09:12:46"
"33865","3055","3","527","46.33333333333","175.66666666667","420000","1","2021-11-03 09:11:46","2021-11-03 09:11:46"
"33866","2894","1","0.24","0","0.08","5250000","1","2022-02-07 09:02:46","2022-02-07 09:02:46"
"33867","2287","3","941","294.5","470.5","420000","1","2021-09-01 09:09:46","2021-09-01 09:09:46"
"33868","2168","2","0.86","0.28666666666666","0.28666666666667","21000","1","2021-10-13 09:10:46","2021-10-13 09:10:46"
"33869","2461","9","171","36.5","85.5","21000","1","2022-01-03 09:01:46","2022-01-03 09:01:46"
"33870","2683","4","651","278.5","325.5","126000","1","2022-02-09 09:02:46","2022-02-09 09:02:46"
"33871","2387","0","1.09","0","0.218","10500000","1","2022-01-10 09:01:46","2022-01-10 09:01:46"
"33872","2956","0","0.86","0.172","0.172","10500000","1","2022-01-26 09:01:46","2022-01-26 09:01:46"
"33873","2176","7","173","60.5","86.5","525","1","2021-12-29 09:12:46","2021-12-29 09:12:46"
"33874","2502","5","249","9","83","1050","1","2022-03-05 09:03:46","2022-03-05 09:03:46"
"33875","2277","1","0.76","0","0.19","5250000","1","2021-09-23 09:09:46","2021-09-23 09:09:46"
"33876","2455","4","507","33.5","126.75","114000","1","2021-12-02 09:12:46","2021-12-02 09:12:46"
"33877","3053","9","469","10.4","93.8","21000","1","2021-09-26 09:09:46","2021-09-26 09:09:46"
"33878","2968","4","630","630","157.5","126000","1","2021-11-17 09:11:46","2021-11-17 09:11:46"
"33879","2135","0","0.53","0.1325","0.1325","10500000","1","2022-01-16 09:01:46","2022-01-16 09:01:46"
"33880","2746","7","115","7.333333333334","38.333333333333","525","1","2021-12-14 09:12:46","2021-12-14 09:12:46"
"33881","2871","7","408","1","102","525","1","2021-10-08 09:10:46","2021-10-08 09:10:46"
"33882","2337","7","699","248.5","349.5","475","1","2021-10-25 09:10:46","2021-10-25 09:10:46"
"33883","2545","8","133","2.8","26.6","7350","1","2022-01-05 09:01:46","2022-01-05 09:01:46"
"33884","2654","3","357","173.5","178.5","420000","1","2021-08-27 09:08:46","2021-08-27 09:08:46"
"33885","2494","6","393","23.8","78.6","105","1","2021-11-30 09:11:46","2021-11-30 09:11:46"
"33886","2153","4","840","26","280","114000","1","2022-01-12 09:01:46","2022-01-12 09:01:46"
"33887","2856","7","125","50.5","62.5","525","1","2022-01-11 09:01:46","2022-01-11 09:01:46"
"33888","2228","3","455","39","91","420000","1","2021-09-30 09:09:46","2021-09-30 09:09:46"
"33889","2941","2","0.88","0.44","0.22","19000","1","2021-08-24 09:08:46","2021-08-24 09:08:46"
"33890","2956","1","0.19","0.12666666666667","0.063333333333333","4750000","1","2021-11-30 09:11:46","2021-11-30 09:11:46"
"33891","2837","5","765","157.5","191.25","950","1","2021-10-04 09:10:46","2021-10-04 09:10:46"
"33892","2755","5","884","87","221","950","1","2022-01-26 09:01:46","2022-01-26 09:01:46"
"33893","2222","7","172","25","43","525","1","2022-03-06 09:03:46","2022-03-06 09:03:46"
"33894","2809","0","0.66","0.264","0.132","9500000","1","2021-10-31 09:10:46","2021-10-31 09:10:46"
"33895","2478","2","0.97","0.194","0.194","19000","1","2022-02-02 09:02:46","2022-02-02 09:02:46"
"33896","2308","3","587","145.33333333333","195.66666666667","420000","1","2021-11-04 09:11:46","2021-11-04 09:11:46"
"33897","2566","7","693","244.5","346.5","475","1","2022-01-26 09:01:46","2022-01-26 09:01:46"
"33898","2496","1","0.3","0","0.15","5250000","1","2021-11-17 09:11:46","2021-11-17 09:11:46"
"33899","2951","3","192","2","48","420000","1","2021-12-03 09:12:46","2021-12-03 09:12:46"
"33900","2571","4","428","86","214","126000","1","2021-10-03 09:10:46","2021-10-03 09:10:46"
"33901","2159","2","0.89","0.2225","0.2225","19000","1","2021-09-13 09:09:46","2021-09-13 09:09:46"
"33902","2279","2","0.31","0.0000000000000099920072216264","0.10333333333333","19000","1","2021-08-29 09:08:46","2021-08-29 09:08:46"
"33903","2134","4","77","8.333333333333","25.666666666667","126000","1","2021-09-02 09:09:46","2021-09-02 09:09:46"
"33904","2848","8","713","98.33333333333","237.66666666667","7350","1","2021-10-10 09:10:46","2021-10-10 09:10:46"
"33905","2570","3","415","5.75","103.75","380000","1","2022-01-05 09:01:46","2022-01-05 09:01:46"
"33906","3057","7","106","8.5","26.5","475","1","2021-12-01 09:12:46","2021-12-01 09:12:46"
"33907","2143","1","0.36","0","0.18","4750000","1","2022-02-05 09:02:46","2022-02-05 09:02:46"
"33908","2418","6","610","10.33333333334","203.33333333333","105","1","2022-02-18 09:02:46","2022-02-18 09:02:46"
"33909","2778","5","860","47","215","1050","1","2021-11-16 09:11:46","2021-11-16 09:11:46"
"33910","2694","7","293","38.5","146.5","475","1","2021-09-03 09:09:46","2021-09-03 09:09:46"
"33911","2889","1","0.32","0.128","0.064","5250000","1","2022-01-20 09:01:46","2022-01-20 09:01:46"
"33912","2971","9","275","30.666666666663","91.666666666667","21000","1","2021-12-24 09:12:46","2021-12-24 09:12:46"
"33913","2495","6","580","58.33333333334","193.33333333333","105","1","2021-12-03 09:12:46","2021-12-03 09:12:46"
"33914","2965","2","0.21","0","0.07","21000","1","2022-03-06 09:03:46","2022-03-06 09:03:46"
"33915","2171","0","0.3","0","0.1","10500000","1","2021-09-09 09:09:46","2021-09-09 09:09:46"
"33916","2413","1","0.8","0.2","0.2","4750000","1","2021-09-25 09:09:46","2021-09-25 09:09:46"
"33917","2122","4","111","5.5","27.75","126000","1","2021-12-06 09:12:46","2021-12-06 09:12:46"
"33918","2066","4","725","93.33333333333","241.66666666667","126000","1","2022-01-29 09:01:46","2022-01-29 09:01:46"
"33919","2994","5","938","5","234.5","950","1","2021-11-15 09:11:46","2021-11-15 09:11:46"
"33920","3004","7","803","8.66666666666","267.66666666667","525","1","2021-11-27 09:11:46","2021-11-27 09:11:46"
"33921","2309","8","343","96.5","171.5","7350","1","2022-02-21 09:02:46","2022-02-21 09:02:46"
"33922","2654","8","21","4","7","7350","1","2021-12-08 09:12:46","2021-12-08 09:12:46"
"33923","2146","3","592","15","148","420000","1","2022-02-07 09:02:46","2022-02-07 09:02:46"
"33924","2966","3","433","198.5","216.5","420000","1","2021-09-26 09:09:46","2021-09-26 09:09:46"
"33925","2960","3","903","125.8","180.6","420000","1","2021-12-16 09:12:46","2021-12-16 09:12:46"
"33926","2675","5","197","42.333333333333","65.666666666667","1050","1","2021-09-10 09:09:46","2021-09-10 09:09:46"
"33927","2420","3","171","14.6","34.2","420000","1","2021-10-03 09:10:46","2021-10-03 09:10:46"
"33928","2858","9","603","8.5","150.75","21000","1","2021-08-26 09:08:46","2021-08-26 09:08:46"
"33929","2260","2","0.11","0","0.022","19000","1","2021-09-20 09:09:46","2021-09-20 09:09:46"
"33930","3034","9","748","4.8","149.6","21000","1","2021-08-24 09:08:46","2021-08-24 09:08:46"
"33931","2389","9","812","266","406","21000","1","2021-10-14 09:10:46","2021-10-14 09:10:46"
"33932","2463","6","769","89.75","192.25","105","1","2022-01-19 09:01:46","2022-01-19 09:01:46"
"33933","2723","4","537","12.5","134.25","126000","1","2022-02-13 09:02:46","2022-02-13 09:02:46"
"33934","2269","9","448","1","112","19000","1","2021-09-13 09:09:46","2021-09-13 09:09:46"
"33935","2806","8","737","4.8","147.4","7350","1","2021-08-26 09:08:46","2021-08-26 09:08:46"
"33936","2781","9","917","14.5","229.25","19000","1","2021-12-27 09:12:46","2021-12-27 09:12:46"
"33937","2193","3","964","216.66666666667","321.33333333333","380000","1","2022-02-10 09:02:46","2022-02-10 09:02:46"
"33938","2650","4","772","3.6","154.4","126000","1","2021-11-25 09:11:46","2021-11-25 09:11:46"
"33939","2875","6","352","30.66666666667","117.33333333333","105","1","2021-12-04 09:12:46","2021-12-04 09:12:46"
"33940","2453","8","322","5.8","64.4","7350","1","2021-09-17 09:09:46","2021-09-17 09:09:46"
"33941","2702","5","482","56.2","96.4","1050","1","2021-11-16 09:11:46","2021-11-16 09:11:46"
"33942","2930","4","392","90","98","126000","1","2021-10-10 09:10:46","2021-10-10 09:10:46"
"33943","2682","6","868","196","217","95","1","2021-12-17 09:12:46","2021-12-17 09:12:46"
"33944","2433","3","888","257","444","380000","1","2021-08-31 09:08:46","2021-08-31 09:08:46"
"33945","2804","7","17","2.5","4.25","525","1","2021-09-15 09:09:46","2021-09-15 09:09:46"
"33946","3018","3","373","4.8","74.6","380000","1","2021-10-08 09:10:46","2021-10-08 09:10:46"
"33947","2718","7","32","1.666666666666","10.666666666667","525","1","2021-11-18 09:11:46","2021-11-18 09:11:46"
"33948","2495","2","0.97","0","0.194","21000","1","2021-12-06 09:12:46","2021-12-06 09:12:46"
"33949","2686","1","0.24","0","0.08","4750000","1","2021-09-25 09:09:46","2021-09-25 09:09:46"
"33950","2739","4","831","171","277","114000","1","2021-10-17 09:10:46","2021-10-17 09:10:46"
"33951","2510","8","309","85.5","154.5","6650","1","2021-09-28 09:09:46","2021-09-28 09:09:46"
"33952","2154","6","277","71.666666666667","92.333333333333","105","1","2021-10-09 09:10:46","2021-10-09 09:10:46"
"33953","2911","5","746","746","186.5","1050","1","2021-12-29 09:12:46","2021-12-29 09:12:46"
"33954","2816","7","2","0","0.4","525","1","2021-09-06 09:09:46","2021-09-06 09:09:46"
"33955","2621","6","932","2.2","186.4","105","1","2021-10-01 09:10:46","2021-10-01 09:10:46"
"33956","2573","2","0.58","0","0.145","21000","1","2022-01-04 09:01:46","2022-01-04 09:01:46"
"33957","2180","3","353","3.5","88.25","380000","1","2021-11-12 09:11:46","2021-11-12 09:11:46"
"33958","2973","1","0.19","0.076","0.038","4750000","1","2021-11-13 09:11:46","2021-11-13 09:11:46"
"33959","2510","5","433","66.4","86.6","1050","1","2021-08-28 09:08:46","2021-08-28 09:08:46"
"33960","2185","9","579","75.4","115.8","21000","1","2022-03-02 09:03:46","2022-03-02 09:03:46"
"33961","2945","2","0.7","0","0.35","21000","1","2021-12-22 09:12:46","2021-12-22 09:12:46"
"33962","2284","0","0.12","0","0.03","10500000","1","2022-01-31 09:01:46","2022-01-31 09:01:46"
"33963","2437","0","0.3","0","0.075","10500000","1","2021-09-09 09:09:46","2021-09-09 09:09:46"
"33964","2442","7","425","17.33333333333","141.66666666667","475","1","2021-11-05 09:11:46","2021-11-05 09:11:46"
"33965","2619","3","854","44.33333333333","284.66666666667","420000","1","2021-10-26 09:10:46","2021-10-26 09:10:46"
"33966","2435","8","306","6","76.5","6650","1","2021-09-06 09:09:46","2021-09-06 09:09:46"
"33967","3016","6","601","177.66666666667","200.33333333333","105","1","2021-11-10 09:11:46","2021-11-10 09:11:46"
"33968","2333","3","558","69","279","420000","1","2021-11-05 09:11:46","2021-11-05 09:11:46"
"33969","2907","1","0.38","0","0.19","5250000","1","2021-09-20 09:09:46","2021-09-20 09:09:46"
"33970","2075","7","468","5.8","93.6","525","1","2021-09-27 09:09:46","2021-09-27 09:09:46"
"33971","2067","3","511","84.6","102.2","380000","1","2021-11-08 09:11:46","2021-11-08 09:11:46"
"33972","2335","3","374","67.4","74.8","380000","1","2022-02-02 09:02:46","2022-02-02 09:02:46"
"33973","2433","2","1.04","0.34666666666666","0.34666666666667","21000","1","2021-09-26 09:09:46","2021-09-26 09:09:46"
"33974","2964","3","358","48.5","89.5","420000","1","2021-10-10 09:10:46","2021-10-10 09:10:46"
"33975","2596","2","0.16","0","0.08","21000","1","2021-12-23 09:12:46","2021-12-23 09:12:46"
"33976","2741","4","944","16.6","188.8","114000","1","2021-11-24 09:11:46","2021-11-24 09:11:46"
"33977","2720","9","40","2","8","21000","1","2022-01-14 09:01:46","2022-01-14 09:01:46"
"33978","2892","8","102","69.6","20.4","7350","1","2021-10-12 09:10:46","2021-10-12 09:10:46"
"33979","2256","9","949","102.4","189.8","19000","1","2021-10-25 09:10:46","2021-10-25 09:10:46"
"33980","2153","2","0.81","0","0.27","21000","1","2022-03-08 09:03:46","2022-03-08 09:03:46"
"33981","2168","2","0.13","0","0.065","19000","1","2021-09-23 09:09:46","2021-09-23 09:09:46"
"33982","2877","0","0.5","0","0.125","10500000","1","2021-10-02 09:10:46","2021-10-02 09:10:46"
"33983","2379","8","127","48.5","63.5","7350","1","2022-01-22 09:01:46","2022-01-22 09:01:46"
"33984","2850","3","610","44.33333333334","203.33333333333","420000","1","2022-02-28 09:02:46","2022-02-28 09:02:46"
"33985","2347","1","1.1","0.88","0.22","5250000","1","2021-10-27 09:10:46","2021-10-27 09:10:46"
"33986","2609","8","413","177.5","206.5","6650","1","2021-09-19 09:09:46","2021-09-19 09:09:46"
"33987","3034","1","0.64","0","0.128","4750000","1","2021-09-11 09:09:46","2021-09-11 09:09:46"
"33988","3027","6","678","4","169.5","105","1","2022-02-15 09:02:46","2022-02-15 09:02:46"
"33989","2911","1","0.73","0","0.1825","4750000","1","2021-12-19 09:12:46","2021-12-19 09:12:46"
"33990","2129","6","228","45","114","95","1","2022-01-02 09:01:46","2022-01-02 09:01:46"
"33991","2699","2","0.41","0","0.1025","21000","1","2022-03-09 09:03:46","2022-03-09 09:03:46"
"33992","2463","0","0.51","0.102","0.102","10500000","1","2021-08-24 09:08:46","2021-08-24 09:08:46"
"33993","2669","6","63","0.2","12.6","105","1","2022-01-06 09:01:46","2022-01-06 09:01:46"
"33994","2106","6","752","13.2","150.4","105","1","2021-12-01 09:12:46","2021-12-01 09:12:46"
"33995","2497","4","177","10.5","44.25","126000","1","2022-01-04 09:01:46","2022-01-04 09:01:46"
"33996","2928","2","0.53","0.17666666666666","0.17666666666667","21000","1","2022-02-22 09:02:46","2022-02-22 09:02:46"
"33997","2635","7","576","255","288","475","1","2021-10-09 09:10:46","2021-10-09 09:10:46"
"33998","2847","0","0.26","0","0.13","10500000","1","2021-10-21 09:10:46","2021-10-21 09:10:46"
"33999","2857","8","633","62.75","158.25","7350","1","2022-02-24 09:02:46","2022-02-24 09:02:46"
"34000","2541","7","649","43.5","324.5","475","1","2022-01-04 09:01:46","2022-01-04 09:01:46"
"34001","2433","9","671","76.6","134.2","21000","1","2021-11-05 09:11:46","2021-11-05 09:11:46"
"34002","2424","5","653","38.5","326.5","1050","1","2021-10-11 09:10:46","2021-10-11 09:10:46"
"34003","3064","7","504","10","168","525","1","2021-12-08 09:12:46","2021-12-08 09:12:46"
"34004","2667","2","0.17","0","0.0425","21000","1","2021-08-31 09:08:46","2021-08-31 09:08:46"
"34005","2177","7","490","8.5","122.5","475","1","2022-02-16 09:02:46","2022-02-16 09:02:46"
"34006","3024","2","0.9","0","0.3","21000","1","2021-09-09 09:09:46","2021-09-09 09:09:46"
"34007","2615","6","929","279.5","464.5","105","1","2021-10-22 09:10:46","2021-10-22 09:10:46"
"34008","2676","2","0.4","0","0.2","19000","1","2021-12-14 09:12:46","2021-12-14 09:12:46"
"34009","2962","4","675","49.25","168.75","126000","1","2022-03-03 09:03:46","2022-03-03 09:03:46"
"34010","2404","0","0.78","0","0.195","10500000","1","2021-12-22 09:12:46","2021-12-22 09:12:46"
"34011","2699","4","68","1.666666666666","22.666666666667","126000","1","2021-08-31 09:08:46","2021-08-31 09:08:46"
"34012","2846","8","404","66","101","7350","1","2021-10-15 09:10:46","2021-10-15 09:10:46"
"34013","3032","1","0.75","0.45","0.15","5250000","1","2022-01-21 09:01:46","2022-01-21 09:01:46"
"34014","2466","4","391","13.4","78.2","126000","1","2021-12-31 09:12:46","2021-12-31 09:12:46"
"34015","2765","2","1.05","0","0.525","21000","1","2021-10-31 09:10:46","2021-10-31 09:10:46"
