"id","uid","aid","rate","created_at","updated_at"
"38055","2883","149","1.6","2022-02-16 07:02:33","2022-02-16 07:02:33"
"38056","2883","52","2.3","2022-03-12 07:03:33","2022-03-12 07:03:33"
"38057","2883","193","4.6","2022-01-27 07:01:33","2022-01-27 07:01:33"
"38058","2883","108","2","2022-01-12 07:01:33","2022-01-12 07:01:33"
"38059","2883","89","0.8","2022-02-04 07:02:33","2022-02-04 07:02:33"
"38060","2883","40","0.8","2022-01-14 07:01:33","2022-01-14 07:01:33"
"38061","2884","167","2.8","2022-02-13 07:02:33","2022-02-13 07:02:33"
"38062","2884","84","4.7","2022-03-04 07:03:33","2022-03-04 07:03:33"
"38063","2884","20","1.6","2022-02-19 07:02:33","2022-02-19 07:02:33"
"38064","2884","108","3.8","2022-02-17 07:02:33","2022-02-17 07:02:33"
"38065","2884","47","1.3","2022-01-31 07:01:33","2022-01-31 07:01:33"
"38066","2884","148","1.2","2022-01-25 07:01:33","2022-01-25 07:01:33"
"38067","2884","204","4.5","2022-02-15 07:02:33","2022-02-15 07:02:33"
"38068","2885","60","2.7","2022-02-24 07:02:33","2022-02-24 07:02:33"
"38069","2885","111","5","2022-02-17 07:02:33","2022-02-17 07:02:33"
"38070","2885","181","3.4","2022-03-06 07:03:33","2022-03-06 07:03:33"
"38071","2885","118","1.2","2022-03-09 07:03:33","2022-03-09 07:03:33"
"38072","2885","207","1","2022-01-19 07:01:33","2022-01-19 07:01:33"
"38073","2885","146","3.4","2022-01-19 07:01:33","2022-01-19 07:01:33"
"38074","2885","192","3","2022-01-30 07:01:33","2022-01-30 07:01:33"
"38075","2885","116","2","2022-03-05 07:03:33","2022-03-05 07:03:33"
"38076","2885","138","4","2022-02-05 07:02:33","2022-02-05 07:02:33"
"38077","2885","45","4.8","2022-02-11 07:02:33","2022-02-11 07:02:33"
"38078","2885","102","2.8","2022-02-25 07:02:33","2022-02-25 07:02:33"
"38079","2886","91","0.1","2022-01-15 07:01:33","2022-01-15 07:01:33"
"38080","2886","20","4.1","2022-02-28 07:02:33","2022-02-28 07:02:33"
"38081","2886","181","4","2022-01-21 07:01:33","2022-01-21 07:01:33"
"38082","2886","151","2.8","2022-01-29 07:01:33","2022-01-29 07:01:33"
"38083","2886","100","2","2022-02-25 07:02:33","2022-02-25 07:02:33"
"38084","2886","144","2","2022-02-25 07:02:33","2022-02-25 07:02:33"
"38085","2886","92","0.8","2022-02-26 07:02:33","2022-02-26 07:02:33"
"38086","2886","167","4.9","2022-03-05 07:03:33","2022-03-05 07:03:33"
"38087","2886","123","1","2022-01-26 07:01:33","2022-01-26 07:01:33"
"38088","2886","50","2.3","2022-03-06 07:03:33","2022-03-06 07:03:33"
"38089","2886","182","4.3","2022-02-08 07:02:33","2022-02-08 07:02:33"
"38090","2886","126","3","2022-03-01 07:03:33","2022-03-01 07:03:33"
"38091","2886","175","0.3","2022-02-02 07:02:33","2022-02-02 07:02:33"
"38092","2886","85","2.9","2022-03-11 07:03:33","2022-03-11 07:03:33"
"38093","2886","87","1","2022-01-22 07:01:33","2022-01-22 07:01:33"
"38094","2886","201","0","2022-02-10 07:02:33","2022-02-10 07:02:33"
"38095","2886","45","2.9","2022-01-31 07:01:33","2022-01-31 07:01:33"
"38096","2886","92","2.2","2022-01-25 07:01:33","2022-01-25 07:01:33"
"38097","2886","129","1.2","2022-02-01 07:02:33","2022-02-01 07:02:33"
"38098","2887","128","3.5","2022-02-23 07:02:33","2022-02-23 07:02:33"
"38099","2887","169","0.2","2022-03-04 07:03:33","2022-03-04 07:03:33"
"38100","2887","41","1.5","2022-02-10 07:02:33","2022-02-10 07:02:33"
"38101","2888","60","4","2022-02-22 07:02:33","2022-02-22 07:02:33"
"38102","2888","147","4.2","2022-03-06 07:03:33","2022-03-06 07:03:33"
"38103","2888","110","2.3","2022-02-14 07:02:33","2022-02-14 07:02:33"
"38104","2888","64","3","2022-02-07 07:02:33","2022-02-07 07:02:33"
"38105","2888","12","0.6","2022-03-12 07:03:33","2022-03-12 07:03:33"
"38106","2888","146","3.2","2022-02-07 07:02:33","2022-02-07 07:02:33"
"38107","2888","133","3.7","2022-01-20 07:01:33","2022-01-20 07:01:33"
"38108","2888","17","2.1","2022-01-26 07:01:33","2022-01-26 07:01:33"
"38109","2888","68","2.5","2022-02-20 07:02:33","2022-02-20 07:02:33"
"38110","2888","84","4","2022-02-20 07:02:33","2022-02-20 07:02:33"
"38111","2888","182","2","2022-02-10 07:02:33","2022-02-10 07:02:33"
"38112","2888","152","1","2022-02-05 07:02:33","2022-02-05 07:02:33"
"38113","2888","178","5","2022-02-17 07:02:33","2022-02-17 07:02:33"
"38114","2888","79","0.7","2022-03-09 07:03:33","2022-03-09 07:03:33"
"38115","2888","193","2.1","2022-03-11 07:03:33","2022-03-11 07:03:33"
"38116","2888","83","0.4","2022-02-20 07:02:33","2022-02-20 07:02:33"
"38117","2889","44","2","2022-02-21 07:02:33","2022-02-21 07:02:33"
"38118","2889","105","2.7","2022-02-09 07:02:33","2022-02-09 07:02:33"
"38119","2889","17","4.6","2022-02-10 07:02:33","2022-02-10 07:02:33"
"38120","2889","80","0.7","2022-02-19 07:02:33","2022-02-19 07:02:33"
"38121","2889","109","0.6","2022-02-11 07:02:33","2022-02-11 07:02:33"
"38122","2889","79","0","2022-02-23 07:02:33","2022-02-23 07:02:33"
"38123","2889","191","4.7","2022-03-09 07:03:33","2022-03-09 07:03:33"
"38124","2889","139","2.8","2022-02-13 07:02:33","2022-02-13 07:02:33"
"38125","2889","44","2","2022-02-03 07:02:33","2022-02-03 07:02:33"
"38126","2889","131","1.7","2022-02-23 07:02:33","2022-02-23 07:02:33"
"38127","2890","187","3.1","2022-01-28 07:01:33","2022-01-28 07:01:33"
"38128","2890","197","1","2022-01-14 07:01:33","2022-01-14 07:01:33"
"38129","2890","170","2","2022-01-19 07:01:33","2022-01-19 07:01:33"
"38130","2890","66","2","2022-03-09 07:03:33","2022-03-09 07:03:33"
"38131","2890","99","4.8","2022-01-17 07:01:33","2022-01-17 07:01:33"
"38132","2890","15","4.8","2022-02-13 07:02:33","2022-02-13 07:02:33"
"38133","2890","112","0","2022-01-23 07:01:33","2022-01-23 07:01:33"
"38134","2890","189","3.2","2022-03-11 07:03:33","2022-03-11 07:03:33"
"38135","2890","53","2.1","2022-01-18 07:01:33","2022-01-18 07:01:33"
"38136","2890","20","0.8","2022-03-02 07:03:33","2022-03-02 07:03:33"
"38137","2890","122","1","2022-01-27 07:01:33","2022-01-27 07:01:33"
"38138","2890","110","0.9","2022-03-02 07:03:33","2022-03-02 07:03:33"
"38139","2890","201","1.9","2022-02-22 07:02:33","2022-02-22 07:02:33"
"38140","2890","11","1","2022-02-22 07:02:33","2022-02-22 07:02:33"
"38141","2890","198","1.2","2022-01-27 07:01:33","2022-01-27 07:01:33"
"38142","2890","55","0.6","2022-02-25 07:02:33","2022-02-25 07:02:33"
"38143","2890","204","1.5","2022-03-10 07:03:33","2022-03-10 07:03:33"
"38144","2890","48","2.5","2022-02-10 07:02:33","2022-02-10 07:02:33"
"38145","2891","94","4","2022-01-28 07:01:33","2022-01-28 07:01:33"
"38146","2891","185","4.4","2022-01-21 07:01:33","2022-01-21 07:01:33"
"38147","2891","119","1.4","2022-02-16 07:02:33","2022-02-16 07:02:33"
"38148","2891","123","3.2","2022-03-06 07:03:33","2022-03-06 07:03:33"
"38149","2891","118","2","2022-02-17 07:02:33","2022-02-17 07:02:33"
"38150","2891","91","1.9","2022-03-07 07:03:33","2022-03-07 07:03:33"
"38151","2891","170","4.5","2022-01-20 07:01:33","2022-01-20 07:01:33"
"38152","2891","153","3.5","2022-01-25 07:01:33","2022-01-25 07:01:33"
"38153","2892","60","0.2","2022-02-18 07:02:33","2022-02-18 07:02:33"
"38154","2892","149","4.2","2022-01-27 07:01:33","2022-01-27 07:01:33"
"38155","2892","68","4.1","2022-03-09 07:03:33","2022-03-09 07:03:33"
"38156","2892","188","4.2","2022-02-04 07:02:33","2022-02-04 07:02:33"
"38157","2892","170","1.1","2022-02-24 07:02:33","2022-02-24 07:02:33"
"38158","2894","22","1.6","2022-02-17 07:02:34","2022-02-17 07:02:34"
"38159","2894","126","0.5","2022-01-16 07:01:34","2022-01-16 07:01:34"
"38160","2894","119","4","2022-02-08 07:02:34","2022-02-08 07:02:34"
"38161","2895","65","5","2022-02-23 07:02:34","2022-02-23 07:02:34"
"38162","2895","26","3.7","2022-02-06 07:02:34","2022-02-06 07:02:34"
"38163","2895","92","1.4","2022-01-22 07:01:34","2022-01-22 07:01:34"
"38164","2895","176","1.4","2022-01-30 07:01:34","2022-01-30 07:01:34"
"38165","2896","53","4.6","2022-02-22 07:02:34","2022-02-22 07:02:34"
"38166","2896","79","1.5","2022-02-02 07:02:34","2022-02-02 07:02:34"
"38167","2896","95","3.2","2022-02-19 07:02:34","2022-02-19 07:02:34"
"38168","2896","204","4.6","2022-02-15 07:02:34","2022-02-15 07:02:34"
"38169","2896","71","0.6","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38170","2896","143","1.6","2022-02-23 07:02:34","2022-02-23 07:02:34"
"38171","2896","35","2.9","2022-01-19 07:01:34","2022-01-19 07:01:34"
"38172","2896","33","5","2022-02-13 07:02:34","2022-02-13 07:02:34"
"38173","2896","23","4.5","2022-02-05 07:02:34","2022-02-05 07:02:34"
"38174","2896","115","4.6","2022-02-23 07:02:34","2022-02-23 07:02:34"
"38175","2896","174","4.2","2022-03-02 07:03:34","2022-03-02 07:03:34"
"38176","2896","69","0.2","2022-02-23 07:02:34","2022-02-23 07:02:34"
"38177","2896","50","2.1","2022-01-30 07:01:34","2022-01-30 07:01:34"
"38178","2896","185","1.6","2022-01-24 07:01:34","2022-01-24 07:01:34"
"38179","2896","59","3.2","2022-03-10 07:03:34","2022-03-10 07:03:34"
"38180","2896","47","4.5","2022-01-21 07:01:34","2022-01-21 07:01:34"
"38181","2896","196","5","2022-01-17 07:01:34","2022-01-17 07:01:34"
"38182","2897","94","4.5","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38183","2897","150","4.3","2022-03-05 07:03:34","2022-03-05 07:03:34"
"38184","2897","27","0","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38185","2897","205","3.9","2022-03-10 07:03:34","2022-03-10 07:03:34"
"38186","2897","142","4.8","2022-01-22 07:01:34","2022-01-22 07:01:34"
"38187","2897","31","0.3","2022-01-16 07:01:34","2022-01-16 07:01:34"
"38188","2897","84","4","2022-01-25 07:01:34","2022-01-25 07:01:34"
"38189","2897","123","0.4","2022-02-07 07:02:34","2022-02-07 07:02:34"
"38190","2897","35","1","2022-01-31 07:01:34","2022-01-31 07:01:34"
"38191","2897","49","0.5","2022-01-16 07:01:34","2022-01-16 07:01:34"
"38192","2897","41","0.2","2022-02-01 07:02:34","2022-02-01 07:02:34"
"38193","2897","205","1.9","2022-02-27 07:02:34","2022-02-27 07:02:34"
"38194","2898","111","5","2022-02-10 07:02:34","2022-02-10 07:02:34"
"38195","2898","112","0.6","2022-01-12 07:01:34","2022-01-12 07:01:34"
"38196","2898","190","4.8","2022-02-22 07:02:34","2022-02-22 07:02:34"
"38197","2898","102","0.7","2022-02-15 07:02:34","2022-02-15 07:02:34"
"38198","2898","93","3.1","2022-03-09 07:03:34","2022-03-09 07:03:34"
"38199","2898","45","1","2022-02-28 07:02:34","2022-02-28 07:02:34"
"38200","2898","113","0.6","2022-01-22 07:01:34","2022-01-22 07:01:34"
"38201","2898","123","4.5","2022-03-09 07:03:34","2022-03-09 07:03:34"
"38202","2898","10","2.4","2022-02-28 07:02:34","2022-02-28 07:02:34"
"38203","2898","99","4.6","2022-03-04 07:03:34","2022-03-04 07:03:34"
"38204","2898","38","2.3","2022-03-08 07:03:34","2022-03-08 07:03:34"
"38205","2898","74","3.1","2022-03-03 07:03:34","2022-03-03 07:03:34"
"38206","2898","56","2.4","2022-03-07 07:03:34","2022-03-07 07:03:34"
"38207","2898","96","4.8","2022-02-14 07:02:34","2022-02-14 07:02:34"
"38208","2898","11","3","2022-01-17 07:01:34","2022-01-17 07:01:34"
"38209","2898","149","1.7","2022-02-22 07:02:34","2022-02-22 07:02:34"
"38210","2898","150","1","2022-01-13 07:01:34","2022-01-13 07:01:34"
"38211","2898","10","3","2022-02-06 07:02:34","2022-02-06 07:02:34"
"38212","2898","102","4","2022-03-03 07:03:34","2022-03-03 07:03:34"
"38213","2898","100","2.5","2022-02-13 07:02:34","2022-02-13 07:02:34"
"38214","2899","63","2.5","2022-01-31 07:01:34","2022-01-31 07:01:34"
"38215","2899","145","1","2022-02-01 07:02:34","2022-02-01 07:02:34"
"38216","2900","176","5","2022-03-09 07:03:34","2022-03-09 07:03:34"
"38217","2902","87","0.5","2022-03-02 07:03:34","2022-03-02 07:03:34"
"38218","2902","64","3","2022-02-14 07:02:34","2022-02-14 07:02:34"
"38219","2902","88","3.4","2022-01-13 07:01:34","2022-01-13 07:01:34"
"38220","2902","102","2.6","2022-03-05 07:03:34","2022-03-05 07:03:34"
"38221","2902","107","4.1","2022-02-06 07:02:34","2022-02-06 07:02:34"
"38222","2902","90","4.9","2022-02-14 07:02:34","2022-02-14 07:02:34"
"38223","2903","197","0.4","2022-01-26 07:01:34","2022-01-26 07:01:34"
"38224","2903","24","4.3","2022-01-30 07:01:34","2022-01-30 07:01:34"
"38225","2903","173","4","2022-02-27 07:02:34","2022-02-27 07:02:34"
"38226","2903","88","4.8","2022-03-02 07:03:34","2022-03-02 07:03:34"
"38227","2903","157","2.6","2022-01-22 07:01:34","2022-01-22 07:01:34"
"38228","2903","106","0.1","2022-03-11 07:03:34","2022-03-11 07:03:34"
"38229","2903","194","2.7","2022-03-08 07:03:34","2022-03-08 07:03:34"
"38230","2904","38","4.7","2022-01-25 07:01:34","2022-01-25 07:01:34"
"38231","2904","49","4.6","2022-03-09 07:03:34","2022-03-09 07:03:34"
"38232","2904","191","1.3","2022-03-05 07:03:34","2022-03-05 07:03:34"
"38233","2904","141","1","2022-03-07 07:03:34","2022-03-07 07:03:34"
"38234","2904","58","0.8","2022-03-07 07:03:34","2022-03-07 07:03:34"
"38235","2904","33","4.8","2022-01-12 07:01:34","2022-01-12 07:01:34"
"38236","2904","27","2.3","2022-02-04 07:02:34","2022-02-04 07:02:34"
"38237","2904","107","3","2022-01-31 07:01:34","2022-01-31 07:01:34"
"38238","2904","86","4.6","2022-02-17 07:02:34","2022-02-17 07:02:34"
"38239","2904","113","3.8","2022-03-05 07:03:34","2022-03-05 07:03:34"
"38240","2904","74","2.9","2022-02-04 07:02:34","2022-02-04 07:02:34"
"38241","2904","174","2.7","2022-01-29 07:01:34","2022-01-29 07:01:34"
"38242","2906","28","5","2022-02-22 07:02:34","2022-02-22 07:02:34"
"38243","2906","24","2.2","2022-01-19 07:01:34","2022-01-19 07:01:34"
"38244","2906","125","0.2","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38245","2906","145","3","2022-01-30 07:01:34","2022-01-30 07:01:34"
"38246","2906","47","1.9","2022-02-09 07:02:34","2022-02-09 07:02:34"
"38247","2906","112","3.4","2022-01-25 07:01:34","2022-01-25 07:01:34"
"38248","2906","14","3.9","2022-01-18 07:01:34","2022-01-18 07:01:34"
"38249","2907","130","1.7","2022-03-01 07:03:34","2022-03-01 07:03:34"
"38250","2907","81","2.1","2022-01-12 07:01:34","2022-01-12 07:01:34"
"38251","2907","185","4.8","2022-02-08 07:02:34","2022-02-08 07:02:34"
"38252","2907","124","3.2","2022-02-15 07:02:34","2022-02-15 07:02:34"
"38253","2907","158","3","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38254","2907","191","0.9","2022-02-06 07:02:34","2022-02-06 07:02:34"
"38255","2907","113","1.4","2022-01-29 07:01:34","2022-01-29 07:01:34"
"38256","2907","50","1.7","2022-01-18 07:01:34","2022-01-18 07:01:34"
"38257","2907","31","4.1","2022-03-12 07:03:34","2022-03-12 07:03:34"
"38258","2907","132","0.4","2022-03-03 07:03:34","2022-03-03 07:03:34"
"38259","2907","113","1","2022-01-24 07:01:34","2022-01-24 07:01:34"
"38260","2908","124","4.4","2022-01-21 07:01:34","2022-01-21 07:01:34"
"38261","2908","104","4.8","2022-02-03 07:02:34","2022-02-03 07:02:34"
"38262","2908","167","4.3","2022-01-19 07:01:34","2022-01-19 07:01:34"
"38263","2908","192","2.5","2022-01-18 07:01:34","2022-01-18 07:01:34"
"38264","2908","135","0.7","2022-02-14 07:02:34","2022-02-14 07:02:34"
"38265","2908","177","2.8","2022-03-04 07:03:34","2022-03-04 07:03:34"
"38266","2908","159","3.2","2022-02-12 07:02:34","2022-02-12 07:02:34"
"38267","2908","115","2.5","2022-02-20 07:02:34","2022-02-20 07:02:34"
"38268","2908","201","3.5","2022-01-13 07:01:34","2022-01-13 07:01:34"
"38269","2908","98","3.6","2022-01-20 07:01:34","2022-01-20 07:01:34"
"38270","2908","134","2.5","2022-01-30 07:01:34","2022-01-30 07:01:34"
"38271","2908","36","0.6","2022-02-13 07:02:34","2022-02-13 07:02:34"
"38272","2909","177","2.5","2022-02-19 07:02:34","2022-02-19 07:02:34"
"38273","2909","54","1.4","2022-01-30 07:01:34","2022-01-30 07:01:34"
"38274","2909","13","0.3","2022-02-23 07:02:34","2022-02-23 07:02:34"
"38275","2910","164","1.8","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38276","2910","166","1","2022-02-03 07:02:34","2022-02-03 07:02:34"
"38277","2910","150","1.8","2022-02-12 07:02:34","2022-02-12 07:02:34"
"38278","2910","209","1.5","2022-02-23 07:02:34","2022-02-23 07:02:34"
"38279","2910","190","2.9","2022-02-15 07:02:34","2022-02-15 07:02:34"
"38280","2910","202","1.3","2022-01-31 07:01:34","2022-01-31 07:01:34"
"38281","2910","69","4.7","2022-03-07 07:03:34","2022-03-07 07:03:34"
"38282","2910","142","3.9","2022-03-01 07:03:34","2022-03-01 07:03:34"
"38283","2910","166","3.4","2022-02-14 07:02:34","2022-02-14 07:02:34"
"38284","2910","164","1.6","2022-02-26 07:02:34","2022-02-26 07:02:34"
"38285","2910","167","5","2022-02-27 07:02:34","2022-02-27 07:02:34"
"38286","2910","84","2.8","2022-02-11 07:02:34","2022-02-11 07:02:34"
"38287","2910","114","3.3","2022-02-15 07:02:34","2022-02-15 07:02:34"
"38288","2910","195","0.1","2022-01-18 07:01:34","2022-01-18 07:01:34"
"38289","2910","134","2.6","2022-03-10 07:03:34","2022-03-10 07:03:34"
"38290","2910","167","0.9","2022-03-10 07:03:34","2022-03-10 07:03:34"
"38291","2910","11","4.3","2022-01-14 07:01:34","2022-01-14 07:01:34"
"38292","2910","206","3.8","2022-01-19 07:01:34","2022-01-19 07:01:34"
"38293","2911","115","4.6","2022-02-28 07:02:34","2022-02-28 07:02:34"
"38294","2911","19","0.7","2022-03-04 07:03:34","2022-03-04 07:03:34"
"38295","2911","110","1","2022-02-15 07:02:34","2022-02-15 07:02:34"
"38296","2911","123","2","2022-02-03 07:02:34","2022-02-03 07:02:34"
"38297","2911","184","1.1","2022-01-17 07:01:34","2022-01-17 07:01:34"
"38298","2911","81","2.9","2022-02-02 07:02:34","2022-02-02 07:02:34"
"38299","2911","165","2.1","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38300","2911","165","1.8","2022-02-05 07:02:34","2022-02-05 07:02:34"
"38301","2911","157","3.2","2022-01-16 07:01:34","2022-01-16 07:01:34"
"38302","2911","145","3.3","2022-01-16 07:01:34","2022-01-16 07:01:34"
"38303","2912","150","3.5","2022-01-24 07:01:34","2022-01-24 07:01:34"
"38304","2912","182","0.6","2022-03-01 07:03:34","2022-03-01 07:03:34"
"38305","2913","10","4.2","2022-02-12 07:02:34","2022-02-12 07:02:34"
"38306","2913","191","4.9","2022-03-06 07:03:34","2022-03-06 07:03:34"
"38307","2913","126","2.1","2022-02-11 07:02:34","2022-02-11 07:02:34"
"38308","2913","192","3.6","2022-02-20 07:02:34","2022-02-20 07:02:34"
"38309","2914","194","2.5","2022-01-14 07:01:34","2022-01-14 07:01:34"
"38310","2914","123","3","2022-03-06 07:03:34","2022-03-06 07:03:34"
"38311","2914","192","0.7","2022-03-10 07:03:34","2022-03-10 07:03:34"
"38312","2914","32","5","2022-02-27 07:02:34","2022-02-27 07:02:34"
"38313","2914","201","4.6","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38314","2914","152","4.5","2022-01-20 07:01:34","2022-01-20 07:01:34"
"38315","2914","71","3.9","2022-01-21 07:01:34","2022-01-21 07:01:34"
"38316","2914","124","4.5","2022-01-26 07:01:34","2022-01-26 07:01:34"
"38317","2914","177","4.8","2022-02-06 07:02:34","2022-02-06 07:02:34"
"38318","2914","199","0.3","2022-02-27 07:02:34","2022-02-27 07:02:34"
"38319","2914","207","2.2","2022-02-26 07:02:34","2022-02-26 07:02:34"
"38320","2914","51","4","2022-02-22 07:02:34","2022-02-22 07:02:34"
"38321","2914","99","1","2022-03-02 07:03:34","2022-03-02 07:03:34"
"38322","2914","34","1.8","2022-03-03 07:03:34","2022-03-03 07:03:34"
"38323","2915","115","2.3","2022-02-02 07:02:34","2022-02-02 07:02:34"
"38324","2915","86","3.1","2022-03-12 07:03:34","2022-03-12 07:03:34"
"38325","2915","137","4.6","2022-01-29 07:01:34","2022-01-29 07:01:34"
"38326","2915","103","0.5","2022-02-23 07:02:34","2022-02-23 07:02:34"
"38327","2915","106","3.3","2022-02-24 07:02:34","2022-02-24 07:02:34"
"38328","2915","67","2.1","2022-01-18 07:01:34","2022-01-18 07:01:34"
"38329","2915","209","3.8","2022-01-14 07:01:34","2022-01-14 07:01:34"
"38330","2915","25","3.6","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38331","2915","35","0","2022-01-30 07:01:34","2022-01-30 07:01:34"
"38332","2915","58","2.8","2022-01-28 07:01:34","2022-01-28 07:01:34"
"38333","2915","208","1.2","2022-02-11 07:02:34","2022-02-11 07:02:34"
"38334","2915","16","0.8","2022-02-04 07:02:34","2022-02-04 07:02:34"
"38335","2915","185","2.2","2022-02-05 07:02:34","2022-02-05 07:02:34"
"38336","2915","207","0.9","2022-02-06 07:02:34","2022-02-06 07:02:34"
"38337","2916","177","2.2","2022-02-21 07:02:34","2022-02-21 07:02:34"
"38338","2916","59","4","2022-02-11 07:02:34","2022-02-11 07:02:34"
"38339","2916","117","3.5","2022-01-12 07:01:34","2022-01-12 07:01:34"
"38340","2916","138","0.5","2022-01-19 07:01:34","2022-01-19 07:01:34"
"38341","2916","37","0","2022-02-21 07:02:34","2022-02-21 07:02:34"
"38342","2916","29","1.5","2022-02-19 07:02:34","2022-02-19 07:02:34"
"38343","2916","55","3.3","2022-02-10 07:02:34","2022-02-10 07:02:34"
"38344","2916","142","0.5","2022-02-26 07:02:34","2022-02-26 07:02:34"
"38345","2916","10","2.5","2022-02-26 07:02:34","2022-02-26 07:02:34"
"38346","2916","51","4.4","2022-01-20 07:01:34","2022-01-20 07:01:34"
"38347","2916","48","3.6","2022-01-25 07:01:34","2022-01-25 07:01:34"
"38348","2916","170","4","2022-01-13 07:01:34","2022-01-13 07:01:34"
"38349","2917","14","1.5","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38350","2917","28","2.3","2022-01-25 07:01:34","2022-01-25 07:01:34"
"38351","2917","11","3.5","2022-01-27 07:01:34","2022-01-27 07:01:34"
"38352","2917","56","2.1","2022-01-20 07:01:34","2022-01-20 07:01:34"
"38353","2917","145","2.1","2022-02-01 07:02:34","2022-02-01 07:02:34"
"38354","2917","48","1.8","2022-03-02 07:03:34","2022-03-02 07:03:34"
"38355","2917","102","2.9","2022-01-12 07:01:34","2022-01-12 07:01:34"
"38356","2917","196","3.3","2022-01-15 07:01:34","2022-01-15 07:01:34"
"38357","2917","57","4.8","2022-02-19 07:02:34","2022-02-19 07:02:34"
"38358","2917","42","4.3","2022-02-19 07:02:34","2022-02-19 07:02:34"
"38359","2917","151","4","2022-01-26 07:01:34","2022-01-26 07:01:34"
"38360","2917","130","3.5","2022-02-27 07:02:34","2022-02-27 07:02:34"
"38361","2917","162","1.2","2022-01-30 07:01:34","2022-01-30 07:01:34"
"38362","2917","145","2.8","2022-02-05 07:02:34","2022-02-05 07:02:34"
"38363","2917","157","3.2","2022-02-03 07:02:34","2022-02-03 07:02:34"
"38364","2917","60","0.8","2022-02-24 07:02:34","2022-02-24 07:02:34"
"38365","2917","23","1.4","2022-02-19 07:02:34","2022-02-19 07:02:34"
"38366","2917","184","1.7","2022-02-15 07:02:34","2022-02-15 07:02:34"
"38367","2918","178","2.3","2022-01-30 07:01:34","2022-01-30 07:01:34"
"38368","2918","90","3.7","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38369","2918","48","0.8","2022-02-10 07:02:34","2022-02-10 07:02:34"
"38370","2918","38","1.8","2022-03-11 07:03:34","2022-03-11 07:03:34"
"38371","2918","15","2","2022-01-13 07:01:34","2022-01-13 07:01:34"
"38372","2918","57","4","2022-03-04 07:03:34","2022-03-04 07:03:34"
"38373","2918","176","3","2022-02-13 07:02:34","2022-02-13 07:02:34"
"38374","2918","76","1.1","2022-01-18 07:01:34","2022-01-18 07:01:34"
"38375","2918","76","1","2022-02-19 07:02:34","2022-02-19 07:02:34"
"38376","2919","86","2.5","2022-03-08 07:03:34","2022-03-08 07:03:34"
"38377","2919","17","5","2022-02-14 07:02:34","2022-02-14 07:02:34"
"38378","2920","149","4.5","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38379","2920","103","3.2","2022-01-14 07:01:34","2022-01-14 07:01:34"
"38380","2920","58","1.9","2022-02-06 07:02:34","2022-02-06 07:02:34"
"38381","2920","57","0.4","2022-02-17 07:02:34","2022-02-17 07:02:34"
"38382","2920","62","4","2022-02-28 07:02:34","2022-02-28 07:02:34"
"38383","2920","194","1.3","2022-02-05 07:02:34","2022-02-05 07:02:34"
"38384","2920","86","2.9","2022-02-02 07:02:34","2022-02-02 07:02:34"
"38385","2920","54","2.1","2022-01-21 07:01:34","2022-01-21 07:01:34"
"38386","2921","41","4.1","2022-02-04 07:02:34","2022-02-04 07:02:34"
"38387","2921","96","0.2","2022-02-16 07:02:34","2022-02-16 07:02:34"
"38388","2921","67","4.4","2022-03-10 07:03:34","2022-03-10 07:03:34"
"38389","2922","68","3.6","2022-01-24 07:01:34","2022-01-24 07:01:34"
"38390","2922","16","2","2022-02-21 07:02:34","2022-02-21 07:02:34"
"38391","2922","77","3.1","2022-02-01 07:02:34","2022-02-01 07:02:34"
"38392","2922","33","1.2","2022-01-29 07:01:34","2022-01-29 07:01:34"
"38393","2922","150","4","2022-02-06 07:02:34","2022-02-06 07:02:34"
"38394","2922","90","4.3","2022-03-11 07:03:34","2022-03-11 07:03:34"
"38395","2922","12","2.8","2022-02-21 07:02:34","2022-02-21 07:02:34"
"38396","2922","204","3.2","2022-01-20 07:01:34","2022-01-20 07:01:34"
"38397","2923","48","2.8","2022-02-12 07:02:34","2022-02-12 07:02:34"
"38398","2923","44","2.7","2022-03-03 07:03:34","2022-03-03 07:03:34"
"38399","2923","56","4.2","2022-02-28 07:02:34","2022-02-28 07:02:34"
"38400","2923","16","2","2022-02-19 07:02:34","2022-02-19 07:02:34"
"38401","2923","52","4.2","2022-02-26 07:02:34","2022-02-26 07:02:34"
"38402","2923","158","2","2022-01-16 07:01:34","2022-01-16 07:01:34"
"38403","2923","110","2.8","2022-03-08 07:03:34","2022-03-08 07:03:34"
"38404","2923","120","3.4","2022-02-17 07:02:34","2022-02-17 07:02:34"
"38405","2923","204","1.8","2022-01-16 07:01:34","2022-01-16 07:01:34"
"38406","2923","85","4.8","2022-01-17 07:01:34","2022-01-17 07:01:34"
"38407","2923","19","2.7","2022-03-11 07:03:34","2022-03-11 07:03:34"
